order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount
9815_1,9815,88,3,125.01,375.03000000000003,0
9815_2,9815,385,3,801.85,2405.55,0
9815_3,9815,144,3,608.12,1824.3600000000001,0
9815_4,9815,245,3,913.58,2740.7400000000002,0
9815_5,9815,416,1,573.45,573.45,0
9816_1,9816,79,1,500.07,500.07,0
9817_1,9817,448,2,708.44,1416.88,0
9817_2,9817,172,3,151.19,453.57,0
9817_3,9817,419,3,706.23,2118.69,0
9818_1,9818,72,2,538.21,1076.42,0
9818_2,9818,178,3,414.93,1244.79,0
9818_3,9818,147,1,712.25,712.25,0
9819_1,9819,94,1,115.37,115.37,0
9819_2,9819,80,3,443.36,1330.08,0
9819_3,9819,59,3,431.81,1295.43,0
9820_1,9820,224,1,17.52,17.52,0
9820_2,9820,2,1,383.37,383.37,0
9820_3,9820,471,2,966.22,1932.44,0
9820_4,9820,300,2,216.56,433.12,0
9820_5,9820,189,2,460.02,920.04,0
9821_1,9821,205,3,13.63,40.89,0
9822_1,9822,366,3,757.77,2273.31,0
9822_2,9822,217,3,807.87,2423.61,0
9822_3,9822,398,3,588.64,1765.92,0
9823_1,9823,19,2,484.85,969.7,0
9823_2,9823,295,3,487.87,1463.6100000000001,0
9823_3,9823,497,1,321.66,321.66,0
9824_1,9824,65,2,105.91,211.82,0
9824_2,9824,151,3,482.63,1447.8899999999999,0
9824_3,9824,293,1,452.3,452.3,0
9825_1,9825,183,2,382.05,764.1,0
9825_2,9825,80,3,443.36,1330.08,0
9825_3,9825,186,2,94.95,189.9,0
9826_1,9826,146,2,714.28,1428.56,0
9826_2,9826,90,1,724.85,724.85,0
9826_3,9826,196,1,832.23,832.23,0
9826_4,9826,400,2,504.43,1008.86,0
9827_1,9827,244,3,269.36,808.08,0
9827_2,9827,466,2,998.81,1997.62,0
9828_1,9828,483,2,80.67,161.34,0
9828_2,9828,11,1,779.74,779.74,0
9828_3,9828,58,3,313.37,940.11,0
9829_1,9829,434,1,556.96,556.96,0
9830_1,9830,41,1,746.47,746.47,0
9830_2,9830,469,2,133.05,266.1,0
9830_3,9830,252,2,610.04,1220.08,0
9830_4,9830,223,1,908.9,908.9,0
9831_1,9831,186,2,94.95,189.9,0
9831_2,9831,155,1,219.78,219.78,0
9832_1,9832,104,2,145.91,291.82,0
9832_2,9832,415,3,803.57,2410.71,0
9832_3,9832,344,1,503.93,503.93,0
9832_4,9832,105,2,384.09,768.18,0
9832_5,9832,225,1,274.92,274.92,0
9833_1,9833,174,2,77.47,154.94,0
9834_1,9834,293,3,452.3,1356.9,0
9834_2,9834,372,3,152.7,458.09999999999997,0
9834_3,9834,176,1,765.5,765.5,0
9834_4,9834,388,1,450.02,450.02,0
9834_5,9834,202,2,745.4,1490.8,0
9835_1,9835,267,1,792.98,792.98,0
9835_2,9835,314,2,649.87,1299.74,0
9835_3,9835,152,1,64.11,64.11,0
9836_1,9836,118,3,608.45,1825.3500000000001,0
9837_1,9837,359,1,550.36,550.36,0
9837_2,9837,97,2,164.08,328.16,0
9837_3,9837,141,2,475.06,950.12,0
9837_4,9837,29,3,740.64,2221.92,0
9837_5,9837,125,2,153.21,306.42,0
9838_1,9838,63,1,477.33,477.33,0
9838_2,9838,334,1,30.51,30.51,0
9838_3,9838,191,1,71.77,71.77,0
9838_4,9838,145,1,834.34,834.34,0
9839_1,9839,410,1,211.49,211.49,0
9839_2,9839,196,2,832.23,1664.46,0
9840_1,9840,492,1,997.82,997.82,0
9840_2,9840,52,2,254.87,509.74,0
9840_3,9840,270,2,571.78,1143.56,0
9840_4,9840,171,1,958.43,958.43,0
9841_1,9841,42,2,948.88,1897.76,0
9841_2,9841,137,3,36.07,108.21000000000001,0
9841_3,9841,396,1,711.41,711.41,0
9841_4,9841,169,2,857.38,1714.76,0
9841_5,9841,7,1,968.31,968.31,0
9842_1,9842,307,3,26.41,79.23,0
9842_2,9842,375,2,690.89,1381.78,0
9843_1,9843,265,3,590.99,1772.97,0
9843_2,9843,353,3,41.81,125.43,0
9843_3,9843,286,2,727.0,1454.0,0
9843_4,9843,433,3,612.05,1836.1499999999999,0
9844_1,9844,309,2,93.22,186.44,0
9844_2,9844,343,2,968.46,1936.92,0
9844_3,9844,217,2,807.87,1615.74,0
9844_4,9844,288,3,934.76,2804.2799999999997,0
9845_1,9845,460,2,867.07,1734.14,0
9845_2,9845,259,3,962.24,2886.7200000000003,0
9845_3,9845,344,1,503.93,503.93,0
9845_4,9845,92,2,733.16,1466.32,0
9845_5,9845,374,1,317.77,317.77,0
9846_1,9846,412,2,193.44,386.88,0
9846_2,9846,192,2,221.28,442.56,0
9846_3,9846,68,2,588.47,1176.94,0
9846_4,9846,11,2,779.74,1559.48,0
9847_1,9847,136,3,126.05,378.15,0
9847_2,9847,278,1,912.52,912.52,0
9847_3,9847,217,3,807.87,2423.61,0
9847_4,9847,2,3,383.37,1150.1100000000001,0
9847_5,9847,421,3,505.04,1515.1200000000001,0
9848_1,9848,307,2,26.41,52.82,0
9848_2,9848,331,2,260.99,521.98,0
9848_3,9848,340,3,355.35,1066.0500000000002,0
9849_1,9849,485,1,380.96,380.96,0
9850_1,9850,91,3,985.4,2956.2,0
9851_1,9851,43,2,494.17,988.34,0
9851_2,9851,139,2,39.87,79.74,0
9851_3,9851,320,1,103.29,103.29,0
9851_4,9851,85,2,55.15,110.3,0
9852_1,9852,152,1,64.11,64.11,0
9852_2,9852,437,2,201.7,403.4,0
9852_3,9852,370,3,337.98,1013.94,0
9852_4,9852,171,3,958.43,2875.29,0
9852_5,9852,339,2,987.45,1974.9,0
9853_1,9853,249,1,571.61,571.61,0
9853_2,9853,75,2,126.24,252.48,0
9854_1,9854,53,1,784.88,784.88,0
9854_2,9854,368,2,93.8,187.6,0
9854_3,9854,426,2,498.61,997.22,0
9854_4,9854,145,2,834.34,1668.68,0
9855_1,9855,464,3,960.69,2882.07,0
9855_2,9855,417,3,126.74,380.21999999999997,0
9855_3,9855,17,3,93.73,281.19,0
9856_1,9856,448,2,708.44,1416.88,0
9856_2,9856,59,2,431.81,863.62,0
9856_3,9856,58,3,313.37,940.11,0
9857_1,9857,471,3,966.22,2898.66,0
9857_2,9857,107,3,151.2,453.59999999999997,0
9857_3,9857,439,3,572.36,1717.08,0
9858_1,9858,253,3,224.13,672.39,0
9858_2,9858,435,3,133.98,401.93999999999994,0
9858_3,9858,286,1,727.0,727.0,0
9859_1,9859,148,2,526.28,1052.56,0
9859_2,9859,18,3,962.53,2887.59,0
9859_3,9859,435,3,133.98,401.93999999999994,0
9859_4,9859,343,3,968.46,2905.38,0
9860_1,9860,437,2,201.7,403.4,0
9860_2,9860,262,3,817.72,2453.16,0
9860_3,9860,97,2,164.08,328.16,0
9860_4,9860,254,2,334.25,668.5,0
9861_1,9861,119,1,189.54,189.54,0
9861_2,9861,396,3,711.41,2134.23,0
9861_3,9861,142,1,475.47,475.47,0
9861_4,9861,152,3,64.11,192.32999999999998,0
9861_5,9861,495,3,203.06,609.1800000000001,0
9862_1,9862,93,2,660.73,1321.46,0
9862_2,9862,453,2,285.18,570.36,0
9862_3,9862,338,1,965.79,965.79,0
9862_4,9862,310,2,436.53,873.06,0
9862_5,9862,312,3,301.06,903.1800000000001,0
9863_1,9863,151,1,482.63,482.63,0
9863_2,9863,86,1,942.62,942.62,0
9863_3,9863,364,2,907.77,1815.54,0
9864_1,9864,417,2,126.74,253.48,0
9865_1,9865,273,1,578.2,578.2,0
9865_2,9865,449,2,912.92,1825.84,0
9865_3,9865,360,2,147.21,294.42,0
9865_4,9865,416,1,573.45,573.45,0
9866_1,9866,413,3,532.86,1598.58,0
9867_1,9867,355,2,920.98,1841.96,0
9867_2,9867,59,1,431.81,431.81,0
9867_3,9867,53,1,784.88,784.88,0
9868_1,9868,15,3,772.86,2318.58,0
9869_1,9869,210,2,308.92,617.84,0
9869_2,9869,28,1,297.15,297.15,0
9869_3,9869,14,3,312.13,936.39,0
9869_4,9869,270,3,571.78,1715.34,0
9869_5,9869,287,1,903.24,903.24,0
9870_1,9870,425,3,336.3,1008.9000000000001,0
9870_2,9870,41,3,746.47,2239.41,0
9870_3,9870,427,3,836.64,2509.92,0
9871_1,9871,239,2,635.18,1270.36,0
9871_2,9871,319,1,640.52,640.52,0
9871_3,9871,281,2,307.98,615.96,0
9872_1,9872,178,1,414.93,414.93,0
9872_2,9872,78,2,70.18,140.36,0
9872_3,9872,274,2,324.6,649.2,0
9872_4,9872,337,1,98.37,98.37,0
9873_1,9873,360,2,147.21,294.42,0
9874_1,9874,134,2,301.74,603.48,0
9875_1,9875,241,3,772.68,2318.04,0
9875_2,9875,423,2,39.67,79.34,0
9876_1,9876,329,2,108.98,217.96,0
9876_2,9876,166,2,149.44,298.88,0
9876_3,9876,121,3,917.06,2751.18,0
9877_1,9877,399,3,853.5,2560.5,0
9878_1,9878,329,1,108.98,108.98,0
9879_1,9879,409,1,95.15,95.15,0
9879_2,9879,427,1,836.64,836.64,0
9880_1,9880,371,3,515.7,1547.1000000000001,0
9880_2,9880,303,1,391.71,391.71,0
9880_3,9880,387,1,584.72,584.72,0
9880_4,9880,61,3,423.88,1271.6399999999999,0
9880_5,9880,13,2,293.94,587.88,0
9881_1,9881,411,2,776.63,1553.26,0
9881_2,9881,98,3,156.84,470.52,0
9881_3,9881,343,2,968.46,1936.92,0
9882_1,9882,279,3,896.86,2690.58,0
9883_1,9883,390,1,505.62,505.62,0
9883_2,9883,108,2,546.94,1093.88,0
9883_3,9883,354,3,392.37,1177.1100000000001,0
9884_1,9884,312,1,301.06,301.06,0
9884_2,9884,224,2,17.52,35.04,0
9884_3,9884,262,2,817.72,1635.44,0
9884_4,9884,198,3,486.8,1460.4,0
9885_1,9885,337,1,98.37,98.37,0
9885_2,9885,295,1,487.87,487.87,0
9885_3,9885,1,3,154.86,464.58000000000004,0
9885_4,9885,301,3,762.87,2288.61,0
9885_5,9885,262,1,817.72,817.72,0
9886_1,9886,379,2,843.29,1686.58,0
9886_2,9886,114,2,155.89,311.78,0
9886_3,9886,175,2,187.38,374.76,0
9886_4,9886,130,1,717.76,717.76,0
9886_5,9886,391,3,529.8,1589.3999999999999,0
9887_1,9887,322,1,321.95,321.95,0
9888_1,9888,116,2,177.85,355.7,0
9888_2,9888,84,1,303.39,303.39,0
9888_3,9888,374,2,317.77,635.54,0
9888_4,9888,475,2,235.13,470.26,0
9889_1,9889,47,1,350.67,350.67,0
9889_2,9889,199,1,442.41,442.41,0
9889_3,9889,234,2,581.15,1162.3,0
9889_4,9889,498,3,735.46,2206.38,0
9890_1,9890,363,3,957.91,2873.73,0
9890_2,9890,319,2,640.52,1281.04,0
9891_1,9891,440,2,814.49,1628.98,0
9891_2,9891,473,1,555.92,555.92,0
9891_3,9891,290,3,616.61,1849.83,0
9891_4,9891,104,3,145.91,437.73,0
9892_1,9892,271,2,391.72,783.44,0
9893_1,9893,102,2,195.96,391.92,0
9893_2,9893,103,3,910.03,2730.09,0
9893_3,9893,220,2,807.8,1615.6,0
9893_4,9893,405,2,634.97,1269.94,0
9894_1,9894,164,1,169.6,169.6,0
9894_2,9894,281,2,307.98,615.96,0
9894_3,9894,161,3,705.62,2116.86,0
9894_4,9894,285,3,57.35,172.05,0
9894_5,9894,31,3,849.86,2549.58,0
9895_1,9895,60,1,311.24,311.24,0
9895_2,9895,58,1,313.37,313.37,0
9895_3,9895,301,1,762.87,762.87,0
9895_4,9895,435,3,133.98,401.93999999999994,0
9896_1,9896,25,3,84.36,253.07999999999998,0
9897_1,9897,80,3,443.36,1330.08,0
9897_2,9897,4,2,104.58,209.16,0
9898_1,9898,16,3,732.64,2197.92,0
9898_2,9898,292,2,863.27,1726.54,0
9899_1,9899,155,1,219.78,219.78,0
9899_2,9899,364,1,907.77,907.77,0
9900_1,9900,253,1,224.13,224.13,0
9900_2,9900,95,1,871.32,871.32,0
9900_3,9900,281,3,307.98,923.94,0
9901_1,9901,286,3,727.0,2181.0,0
9901_2,9901,235,1,838.95,838.95,0
9901_3,9901,409,1,95.15,95.15,0
9901_4,9901,497,2,321.66,643.32,0
9901_5,9901,338,1,965.79,965.79,0
9902_1,9902,448,3,708.44,2125.32,0
9902_2,9902,160,2,202.92,405.84,0
9902_3,9902,245,1,913.58,913.58,0
9903_1,9903,196,2,832.23,1664.46,0
9904_1,9904,253,3,224.13,672.39,0
9904_2,9904,219,1,927.95,927.95,0
9905_1,9905,423,3,39.67,119.01,0
9905_2,9905,257,3,441.69,1325.07,0
9905_3,9905,152,3,64.11,192.32999999999998,0
9906_1,9906,361,3,715.46,2146.38,0
9906_2,9906,151,2,482.63,965.26,0
9907_1,9907,406,3,701.73,2105.19,0
9907_2,9907,108,2,546.94,1093.88,0
9907_3,9907,493,1,735.71,735.71,0
9907_4,9907,184,3,394.33,1182.99,0
9907_5,9907,142,2,475.47,950.94,0
9908_1,9908,203,2,897.53,1795.06,0
9909_1,9909,406,1,701.73,701.73,0
9909_2,9909,139,3,39.87,119.60999999999999,0
9909_3,9909,17,1,93.73,93.73,0
9910_1,9910,2,3,383.37,1150.1100000000001,0
9910_2,9910,98,2,156.84,313.68,0
9910_3,9910,68,3,588.47,1765.41,0
9910_4,9910,164,2,169.6,339.2,0
9910_5,9910,290,3,616.61,1849.83,0
9911_1,9911,273,2,578.2,1156.4,0
9911_2,9911,212,3,358.68,1076.04,0
9912_1,9912,373,2,896.09,1792.18,0
9912_2,9912,59,1,431.81,431.81,0
9913_1,9913,465,2,908.63,1817.26,0
9913_2,9913,46,2,118.63,237.26,0
9913_3,9913,352,2,204.75,409.5,0
9913_4,9913,328,2,530.01,1060.02,0
9913_5,9913,425,3,336.3,1008.9000000000001,0
9914_1,9914,283,2,305.45,610.9,0
9914_2,9914,391,3,529.8,1589.3999999999999,0
9914_3,9914,121,3,917.06,2751.18,0
9914_4,9914,305,3,689.39,2068.17,0
9915_1,9915,65,3,105.91,317.73,0
9915_2,9915,273,3,578.2,1734.6000000000001,0
9915_3,9915,469,1,133.05,133.05,0
9915_4,9915,500,3,609.16,1827.48,0
9916_1,9916,336,1,743.59,743.59,0
9916_2,9916,59,1,431.81,431.81,0
9916_3,9916,169,2,857.38,1714.76,0
9916_4,9916,288,1,934.76,934.76,0
9917_1,9917,297,3,650.65,1951.9499999999998,0
9917_2,9917,103,2,910.03,1820.06,0
9917_3,9917,200,1,565.29,565.29,0
9918_1,9918,441,2,289.76,579.52,0
9918_2,9918,268,3,377.93,1133.79,0
9918_3,9918,449,2,912.92,1825.84,0
9919_1,9919,70,3,200.99,602.97,0
9919_2,9919,349,2,835.76,1671.52,0
9919_3,9919,81,3,406.83,1220.49,0
9920_1,9920,40,1,119.55,119.55,0
9920_2,9920,180,1,92.65,92.65,0
9920_3,9920,363,3,957.91,2873.73,0
9921_1,9921,14,2,312.13,624.26,0
9921_2,9921,294,1,483.14,483.14,0
9922_1,9922,394,2,309.89,619.78,0
9923_1,9923,308,3,665.26,1995.78,0
9923_2,9923,461,3,809.31,2427.93,0
9923_3,9923,222,1,857.77,857.77,0
9923_4,9923,330,2,737.46,1474.92,0
9924_1,9924,266,3,358.72,1076.16,0
9925_1,9925,105,3,384.09,1152.27,0
9925_2,9925,371,3,515.7,1547.1000000000001,0
9925_3,9925,290,2,616.61,1233.22,0
9925_4,9925,331,3,260.99,782.97,0
9925_5,9925,381,3,639.83,1919.4900000000002,0
9926_1,9926,478,3,720.17,2160.5099999999998,0
9926_2,9926,83,3,508.77,1526.31,0
9926_3,9926,380,3,444.73,1334.19,0
9926_4,9926,286,1,727.0,727.0,0
9926_5,9926,367,3,468.17,1404.51,0
9927_1,9927,168,2,453.0,906.0,0
9928_1,9928,72,2,538.21,1076.42,0
9928_2,9928,86,2,942.62,1885.24,0
9929_1,9929,93,1,660.73,660.73,0
9929_2,9929,451,1,45.5,45.5,0
9929_3,9929,25,1,84.36,84.36,0
9929_4,9929,313,2,611.36,1222.72,0
9929_5,9929,8,3,596.38,1789.1399999999999,0
9930_1,9930,99,2,193.17,386.34,0
9930_2,9930,108,1,546.94,546.94,0
9930_3,9930,122,2,800.69,1601.38,0
9930_4,9930,156,2,556.16,1112.32,0
9930_5,9930,64,3,259.73,779.19,0
9931_1,9931,469,1,133.05,133.05,0
9931_2,9931,88,2,125.01,250.02,0
9931_3,9931,35,2,132.59,265.18,0
9931_4,9931,240,1,303.94,303.94,0
9932_1,9932,104,3,145.91,437.73,0
9932_2,9932,333,3,489.5,1468.5,0
9932_3,9932,461,3,809.31,2427.93,0
9932_4,9932,4,1,104.58,104.58,0
9932_5,9932,356,3,682.12,2046.3600000000001,0
9933_1,9933,332,3,713.05,2139.1499999999996,0
9934_1,9934,231,3,137.57,412.71,0
9934_2,9934,472,1,414.51,414.51,0
9934_3,9934,477,1,511.64,511.64,0
9934_4,9934,364,1,907.77,907.77,0
9934_5,9934,258,3,181.22,543.66,0
9935_1,9935,401,1,981.51,981.51,0
9936_1,9936,269,2,325.39,650.78,0
9937_1,9937,494,2,477.6,955.2,0
9937_2,9937,246,1,419.6,419.6,0
9937_3,9937,34,2,205.56,411.12,0
9938_1,9938,434,1,556.96,556.96,0
9938_2,9938,260,2,318.46,636.92,0
9938_3,9938,48,3,681.52,2044.56,0
9939_1,9939,239,1,635.18,635.18,0
9939_2,9939,353,1,41.81,41.81,0
9939_3,9939,465,1,908.63,908.63,0
9939_4,9939,359,3,550.36,1651.08,0
9940_1,9940,315,1,896.1,896.1,0
9940_2,9940,197,2,963.72,1927.44,0
9940_3,9940,410,2,211.49,422.98,0
9941_1,9941,60,2,311.24,622.48,0
9941_2,9941,374,3,317.77,953.31,0
9941_3,9941,480,1,721.13,721.13,0
9941_4,9941,200,1,565.29,565.29,0
9942_1,9942,260,1,318.46,318.46,0
9942_2,9942,303,1,391.71,391.71,0
9943_1,9943,110,2,314.3,628.6,0
9943_2,9943,169,3,857.38,2572.14,0
9943_3,9943,389,3,883.59,2650.77,0
9943_4,9943,331,1,260.99,260.99,0
9943_5,9943,411,3,776.63,2329.89,0
9944_1,9944,308,2,665.26,1330.52,0
9944_2,9944,119,2,189.54,379.08,0
9944_3,9944,226,1,249.13,249.13,0
9944_4,9944,3,2,183.96,367.92,0
9945_1,9945,23,3,613.09,1839.27,0
9945_2,9945,89,3,331.31,993.9300000000001,0
9945_3,9945,223,3,908.9,2726.7,0
9946_1,9946,495,2,203.06,406.12,0
9946_2,9946,50,3,763.28,2289.84,0
9947_1,9947,412,2,193.44,386.88,0
9947_2,9947,164,1,169.6,169.6,0
9947_3,9947,344,1,503.93,503.93,0
9947_4,9947,280,3,26.1,78.30000000000001,0
9948_1,9948,299,1,473.46,473.46,0
9948_2,9948,41,3,746.47,2239.41,0
9949_1,9949,34,3,205.56,616.6800000000001,0
9949_2,9949,289,3,57.51,172.53,0
9949_3,9949,317,2,410.5,821.0,0
9949_4,9949,296,1,91.96,91.96,0
9950_1,9950,54,3,189.37,568.11,0
9950_2,9950,329,2,108.98,217.96,0
9951_1,9951,46,3,118.63,355.89,0
9951_2,9951,87,2,645.98,1291.96,0
9951_3,9951,37,2,434.05,868.1,0
9952_1,9952,288,3,934.76,2804.2799999999997,0
9952_2,9952,258,3,181.22,543.66,0
9952_3,9952,456,1,663.32,663.32,0
9952_4,9952,54,3,189.37,568.11,0
9953_1,9953,197,1,963.72,963.72,0
9954_1,9954,355,1,920.98,920.98,0
9954_2,9954,182,2,702.74,1405.48,0
9954_3,9954,278,3,912.52,2737.56,0
9955_1,9955,60,2,311.24,622.48,0
9955_2,9955,402,2,900.79,1801.58,0
9955_3,9955,465,1,908.63,908.63,0
9956_1,9956,491,1,955.62,955.62,0
9956_2,9956,478,2,720.17,1440.34,0
9957_1,9957,194,3,78.56,235.68,0
9957_2,9957,242,3,631.15,1893.4499999999998,0
9957_3,9957,274,1,324.6,324.6,0
9958_1,9958,464,1,960.69,960.69,0
9958_2,9958,70,2,200.99,401.98,0
9958_3,9958,444,3,499.97,1499.91,0
9958_4,9958,487,1,35.27,35.27,0
9959_1,9959,312,1,301.06,301.06,0
9959_2,9959,333,3,489.5,1468.5,0
9959_3,9959,481,1,511.86,511.86,0
9959_4,9959,66,1,337.89,337.89,0
9960_1,9960,373,3,896.09,2688.27,0
9960_2,9960,326,1,587.32,587.32,0
9961_1,9961,201,3,671.27,2013.81,0
9961_2,9961,164,2,169.6,339.2,0
9961_3,9961,234,1,581.15,581.15,0
9961_4,9961,205,2,13.63,27.26,0
9962_1,9962,460,3,867.07,2601.21,0
9962_2,9962,171,1,958.43,958.43,0
9962_3,9962,58,1,313.37,313.37,0
9963_1,9963,50,3,763.28,2289.84,0
9964_1,9964,314,2,649.87,1299.74,0
9964_2,9964,103,3,910.03,2730.09,0
9964_3,9964,487,3,35.27,105.81,0
9965_1,9965,257,3,441.69,1325.07,0
9966_1,9966,237,3,161.51,484.53,0
9966_2,9966,324,1,30.61,30.61,0
9966_3,9966,97,3,164.08,492.24,0
9966_4,9966,41,3,746.47,2239.41,0
9967_1,9967,304,1,782.21,782.21,0
9967_2,9967,72,2,538.21,1076.42,0
9967_3,9967,28,1,297.15,297.15,0
9967_4,9967,180,1,92.65,92.65,0
9968_1,9968,313,3,611.36,1834.08,0
9968_2,9968,194,1,78.56,78.56,0
9968_3,9968,488,1,718.6,718.6,0
9968_4,9968,108,1,546.94,546.94,0
9968_5,9968,424,1,889.14,889.14,0
9969_1,9969,206,2,454.83,909.66,0
9969_2,9969,244,1,269.36,269.36,0
9969_3,9969,200,2,565.29,1130.58,0
9969_4,9969,499,3,564.84,1694.52,0
9969_5,9969,292,1,863.27,863.27,0
9970_1,9970,181,2,52.24,104.48,0
9970_2,9970,76,1,932.01,932.01,0
9970_3,9970,353,2,41.81,83.62,0
9970_4,9970,301,1,762.87,762.87,0
9970_5,9970,126,3,359.07,1077.21,0
9971_1,9971,45,3,728.72,2186.16,0
9972_1,9972,118,2,608.45,1216.9,0
9972_2,9972,306,2,155.81,311.62,0
9972_3,9972,116,2,177.85,355.7,0
9972_4,9972,29,1,740.64,740.64,0
9973_1,9973,305,3,689.39,2068.17,0
9974_1,9974,194,2,78.56,157.12,0
9974_2,9974,69,3,745.15,2235.45,0
9974_3,9974,70,2,200.99,401.98,0
9975_1,9975,135,3,250.06,750.1800000000001,0
9975_2,9975,181,3,52.24,156.72,0
9975_3,9975,159,3,980.73,2942.19,0
9976_1,9976,149,1,406.39,406.39,0
9976_2,9976,136,3,126.05,378.15,0
9976_3,9976,468,3,258.0,774.0,0
9976_4,9976,462,1,294.53,294.53,0
9977_1,9977,387,1,584.72,584.72,0
9977_2,9977,135,1,250.06,250.06,0
9977_3,9977,314,3,649.87,1949.6100000000001,0
9977_4,9977,71,1,622.81,622.81,0
9977_5,9977,221,3,230.64,691.92,0
9978_1,9978,344,2,503.93,1007.86,0
9978_2,9978,297,2,650.65,1301.3,0
9978_3,9978,222,2,857.77,1715.54,0
9978_4,9978,55,3,157.23,471.68999999999994,0
9979_1,9979,124,2,816.49,1632.98,0
9979_2,9979,82,2,576.17,1152.34,0
9979_3,9979,378,1,926.77,926.77,0
9979_4,9979,285,1,57.35,57.35,0
9980_1,9980,46,3,118.63,355.89,0
9980_2,9980,19,2,484.85,969.7,0
9980_3,9980,366,3,757.77,2273.31,0
9980_4,9980,388,3,450.02,1350.06,0
9980_5,9980,214,2,557.22,1114.44,0
9981_1,9981,276,3,458.25,1374.75,0
9981_2,9981,219,3,927.95,2783.8500000000004,0
9982_1,9982,233,2,108.57,217.14,0
9982_2,9982,447,2,700.78,1401.56,0
9982_3,9982,195,2,872.57,1745.14,0
9982_4,9982,317,2,410.5,821.0,0
9982_5,9982,280,3,26.1,78.30000000000001,0
9983_1,9983,367,2,468.17,936.34,0
9983_2,9983,156,2,556.16,1112.32,0
9984_1,9984,68,2,588.47,1176.94,0
9985_1,9985,300,3,216.56,649.6800000000001,0
9986_1,9986,429,2,947.12,1894.24,0
9986_2,9986,320,3,103.29,309.87,0
9987_1,9987,35,3,132.59,397.77,0
9987_2,9987,95,1,871.32,871.32,0
9987_3,9987,372,2,152.7,305.4,0
9988_1,9988,136,1,126.05,126.05,0
9988_2,9988,22,3,994.27,2982.81,0
9988_3,9988,239,1,635.18,635.18,0
9988_4,9988,211,2,504.13,1008.26,0
9988_5,9988,293,1,452.3,452.3,0
9989_1,9989,37,2,434.05,868.1,0
9990_1,9990,264,1,454.9,454.9,0
9990_2,9990,53,1,784.88,784.88,0
9991_1,9991,328,2,530.01,1060.02,0
9991_2,9991,441,2,289.76,579.52,0
9991_3,9991,494,1,477.6,477.6,0
9991_4,9991,467,3,400.65,1201.9499999999998,0
9991_5,9991,293,1,452.3,452.3,0
9992_1,9992,238,2,388.57,777.14,0
9992_2,9992,477,3,511.64,1534.92,0
9992_3,9992,93,3,660.73,1982.19,0
9992_4,9992,201,1,671.27,671.27,0
9993_1,9993,396,1,711.41,711.41,0
9993_2,9993,34,3,205.56,616.6800000000001,0
9993_3,9993,359,1,550.36,550.36,0
9994_1,9994,305,2,689.39,1378.78,0
9994_2,9994,440,3,814.49,2443.4700000000003,0
9994_3,9994,147,2,712.25,1424.5,0
9994_4,9994,132,3,993.96,2981.88,0
9994_5,9994,454,3,286.29,858.8700000000001,0
9995_1,9995,96,1,228.42,228.42,0
9995_2,9995,209,3,581.06,1743.1799999999998,0
9996_1,9996,388,2,450.02,900.04,0
9996_2,9996,2,3,383.37,1150.1100000000001,0
9996_3,9996,213,3,122.24,366.71999999999997,0
9997_1,9997,146,3,714.28,2142.84,0
9997_2,9997,433,2,612.05,1224.1,0
9997_3,9997,319,2,640.52,1281.04,0
9998_1,9998,75,1,126.24,126.24,0
9999_1,9999,493,1,735.71,735.71,0
9999_2,9999,76,3,932.01,2796.0299999999997,0
9999_3,9999,162,1,109.98,109.98,0
9999_4,9999,345,2,527.94,1055.88,0
9999_5,9999,41,1,746.47,746.47,0
10000_1,10000,5,1,278.33,278.33,0
10000_2,10000,213,1,122.24,122.24,0
10000_3,10000,332,3,713.05,2139.1499999999996,0
10000_4,10000,415,1,803.57,803.57,0
10001_1,10001,466,2,998.81,1997.62,0
10002_1,10002,321,3,741.69,2225.07,0
10002_2,10002,59,2,431.81,863.62,0
10003_1,10003,347,3,459.31,1377.93,0
10004_1,10004,285,2,57.35,114.7,0
10004_2,10004,237,2,161.51,323.02,0
10004_3,10004,18,2,962.53,1925.06,0
10005_1,10005,88,2,125.01,250.02,0
10006_1,10006,333,1,489.5,489.5,0
10006_2,10006,325,1,682.4,682.4,0
10006_3,10006,235,2,838.95,1677.9,0
10006_4,10006,174,2,77.47,154.94,0
10007_1,10007,102,1,195.96,195.96,0
10007_2,10007,238,1,388.57,388.57,0
10007_3,10007,89,1,331.31,331.31,0
10008_1,10008,279,3,896.86,2690.58,0
10008_2,10008,237,1,161.51,161.51,0
10008_3,10008,339,3,987.45,2962.3500000000004,0
10008_4,10008,228,3,603.94,1811.8200000000002,0
10008_5,10008,414,2,505.83,1011.66,0
10009_1,10009,72,1,538.21,538.21,0
10009_2,10009,110,3,314.3,942.9000000000001,0
10009_3,10009,11,3,779.74,2339.2200000000003,0
10009_4,10009,395,1,382.75,382.75,0
10010_1,10010,162,2,109.98,219.96,0
10010_2,10010,26,2,428.49,856.98,0
10010_3,10010,272,3,565.34,1696.02,0
10010_4,10010,487,2,35.27,70.54,0
10011_1,10011,84,3,303.39,910.17,0
10011_2,10011,10,2,274.69,549.38,0
10011_3,10011,329,1,108.98,108.98,0
10011_4,10011,239,3,635.18,1905.54,0
10012_1,10012,192,3,221.28,663.84,0
10012_2,10012,269,2,325.39,650.78,0
10012_3,10012,267,2,792.98,1585.96,0
10012_4,10012,312,1,301.06,301.06,0
10012_5,10012,33,1,194.29,194.29,0
